,population_density,risk_score,income,white_pct,black_pct,asian_pct,hispanic_pct,ed_pct,tax_paid_2022,tax_trend,unemployment_rate,price
2130,29.50377260642572,5.345211581,33223.0,0.9593215250675472,0.004953467427199,0.0001501050735514,0.0060042029420594,11.0903037869,539.0,3.7,4.1,206336.47596240937
2131,34.67333200018145,63.72892141,36966.0,0.5486607493519755,0.398633257403189,0.0063624224334302,0.0194014610007069,11.3514682819,781.0,8.3,4.5,172733.05407595276
2132,44.403876931134484,52.40216354,47525.0,0.9046252469158808,0.030002608922515,0.0055160076031456,0.0210577317282248,16.1911703457,676.0,7.1,3.7,224831.72937852427
2133,112.37380583940009,27.87146039,44192.0,0.931295287459671,0.0118298337476419,0.0045133195818127,0.0156732074540293,16.2012523875,932.0,5.0,3.9,249083.08958128025
2134,33.074214638888975,66.21062679,40397.0,0.4228616211374832,0.5034146887595163,0.0014554411106135,0.0469099865651589,11.838205847,809.0,-1.2,5.0,181622.93052974416
2135,52.36880677615778,64.01527203,48395.0,0.858056174125422,0.0693556497378062,0.0032325263989655,0.0258242942317362,13.5592340823,696.0,7.7,3.7,210060.41081521945
2136,53.714429440115204,69.67865097,55959.0,0.8462995745209478,0.0716481878319202,0.006273486754247,0.0272368707102705,18.1325712336,714.0,6.4,4.0,216538.9576787672
2137,40.19311930235082,47.56601973,45298.0,0.886098294884654,0.0373520561685055,0.0028886659979939,0.027321965897693,10.1122964627,987.0,7.0,2.8,282062.1821068322
2138,39.58117656578452,24.05345212,41112.0,0.904382470119522,0.0241458408789086,0.0019316672703126,0.0243872992876976,13.1903945111,903.0,5.9,4.6,235814.2906490675
2139,33.724413324600064,43.5252943,47364.0,0.90057925223802,0.026013691416535,0.0030015797788309,0.0236440231700895,15.7847399191,872.0,11.2,3.3,237422.76405563895
2140,35.97205671672231,16.99013681,40132.0,0.927778256004132,0.0026685030558664,0.0014633726435396,0.0210897822157183,13.2164144888,685.0,3.6,3.9,246361.07356243115
2141,172.11596629980153,36.74832962,48184.0,0.8956165535906955,0.0143920414022639,0.0046998152990874,0.0437430279977323,19.2359214797,937.0,9.2,3.4,327513.52031918376
2142,58.65000304123422,9.513203945,40345.0,0.8984845108090038,0.0403387564073991,0.0015043458881212,0.0287497214174281,13.610724489,648.0,7.6,3.5,253942.45936547525
2143,901.3819569996318,89.43684378,67323.0,0.7804021537838408,0.0832054550275486,0.0248052596086193,0.0596445296270546,38.7604699569,1300.0,5.2,2.6,336811.4553444551
2144,49.37029623299291,73.71937639,41198.0,0.5972238794097761,0.3334924233385037,0.0021079425685081,0.0233464582587598,9.2304155411,810.0,7.6,4.6,157293.58415209755
2145,70.67801432114358,71.01495387,43273.0,0.9141511356688332,0.0157159355963676,0.003781788536878,0.0252949568604361,15.9077848764,912.0,12.3,3.3,254148.39741108465
2146,43.77592693319137,25.83518931,44554.0,0.9147989190907646,0.014624066126212,0.0043713241138133,0.0259100302018756,9.9178335841,700.0,13.3,3.3,250645.1326681811
2147,61.25292435769307,59.27457843,51229.0,0.8438234378096775,0.0622327925479203,0.0050397802882301,0.0359013562105382,19.2168208304,921.0,12.3,3.0,243096.21240508897
2148,219.38982751915384,46.38880051,70063.0,0.8457347957584812,0.0105309186313449,0.008198812083227,0.097584083372809,28.2326299024,1112.0,3.5,3.1,446532.32497812103
2149,81.23656067360113,44.76614699,41530.0,0.8898715101522843,0.0047588832487309,0.001744923857868,0.0667829949238578,8.9464178206,829.0,8.9,3.1,272095.74239881657
2150,175.06157975068382,90.64587973,55537.0,0.5389838397943798,0.3626382522287322,0.0124161379435961,0.0477823988342794,27.0115466424,1101.0,6.5,3.4,223529.3108004348
2151,55.51740030279029,58.06554248,51590.0,0.890834691542116,0.0358220341921836,0.0051322953150466,0.020841280299615,13.9965861985,722.0,2.4,3.5,253984.1121671072
2152,90.32116187028696,58.57461024,50555.0,0.8233288653184917,0.0588029605454863,0.0041377702663325,0.0651261728538959,17.6584317938,1262.0,10.7,3.1,324204.1782996093
2153,162.28880554492503,79.09640471,57191.0,0.7544714480955493,0.11132568780082,0.0092499059163745,0.075861112761701,25.4212134439,1408.0,8.1,2.7,380589.9279272447
2154,121.85088189571763,56.53833917,45629.0,0.8632967940536076,0.0345746677678504,0.0080711765147533,0.0405623545311209,17.9171452229,686.0,6.5,4.4,250814.83078715656
2155,45.30461255617509,51.95672924,40085.0,0.8832830743060388,0.0597309209000231,0.003015541637671,0.0169334261192298,11.9775489074,566.0,3.5,4.5,183440.6651433358
2156,58.2335105567231,9.895004773,41017.0,0.9267126508857187,0.0102680670951559,0.0020379369807179,0.0172440821445367,10.8,635.0,-1.6,6.0,315362.7278547126
2157,70.11492162730251,51.63856188,44350.0,0.8904864864864865,0.0159135135135135,0.0041945945945945,0.041881081081081,15.3403061998,829.0,10.5,3.4,295042.43215694453
2158,400.57043512059045,85.58701877,52478.0,0.5966037924469144,0.1969791292730916,0.0228973640085609,0.1042127696313428,29.8658667302,1576.0,5.3,3.6,286235.9925512795
